variant,space,outlier_cont,alg,k,n_core,sil,dbi,ch,ARI_vs_quality,NMI_vs_quality,AMI_vs_quality,stab_seed_ARI,stab_subsample_ARI,min_cluster_size
no_moisture,RAW,0.0,ward,7,384,0.15203630765743406,1.7189463902089612,53.99968570567332,0.11252059289533618,0.0716389785076156,0.05749784204833516,,,8
no_moisture,RAW,0.0,ward,8,384,0.15745697787732504,1.8313787172784473,50.99899716214219,0.08607072212674124,0.0695933100594427,0.054423488450408744,,,8
no_moisture,RAW,0.0,ward,9,384,0.15646628003254723,1.64859975200195,47.92880902078338,0.08544810454412431,0.07409162566223441,0.05705395004504581,,,8
no_moisture,RAW,0.0,ward,10,384,0.09890587448027766,1.7701721223424234,45.49960838577658,0.04360506476985381,0.06984175335773714,0.05230170087488951,,,8
no_moisture,RAW,0.05,kmeans,2,364,0.28129253227025075,1.4619512404987198,143.6815796894756,0.07861570636503486,0.04594126436559204,0.042138323514912424,1.0,1.0,140
no_moisture,RAW,0.05,kmeans,3,364,0.23980326773301208,1.7380654046656432,92.02983295220554,0.09743606807305814,0.05167838951383428,0.044911340861596066,0.7950267662406838,0.6912831331929341,40
no_moisture,RAW,0.05,kmeans,4,364,0.19488902172322856,1.9388244969715651,80.18854771229448,0.09110535525371707,0.05575659150747724,0.047393535084273256,0.6241416084264044,0.5913018462876023,39
no_moisture,RAW,0.05,kmeans,5,364,0.13161455950774487,2.0546561832619323,68.01635729955764,0.052212610175706546,0.06576962212252283,0.056062085146251384,0.5526024373226958,0.5670738699087439,36
no_moisture,RAW,0.05,kmeans,6,364,0.1259213363220338,2.0129252193658,62.60542655041676,0.046807294200061265,0.06090172683001979,0.04934986409679042,0.5055753303625802,0.4988496908967644,24
no_moisture,RAW,0.05,kmeans,7,364,0.1307297541725961,1.860033874708564,58.870214331349636,0.04647845256862973,0.09050689223811875,0.07790942527834815,0.4728390404543815,0.4842034969722591,24
no_moisture,RAW,0.05,kmeans,8,364,0.15478231161538042,1.8066024861543788,55.159563236237716,0.05831386621151139,0.09458277171360822,0.07980285134952032,0.500217804170721,0.45666249648229384,22
no_moisture,RAW,0.05,kmeans,9,364,0.13927699539697272,1.872415839280031,49.41156904748247,0.05688987400854082,0.08358776888128414,0.06688993235754517,0.5125247288691935,0.45134202496391035,13
no_moisture,RAW,0.05,kmeans,10,364,0.10745533577208626,1.9471081222674207,46.084025019136604,0.034811052200099696,0.07275671256189624,0.05491668066296609,0.5469469035679457,0.4682523745865849,20
no_moisture,RAW,0.05,ward,2,364,0.2632852327750148,1.4956762856564856,129.06716816516615,0.06664239004514376,0.030374567482820948,0.026452388349536563,,,127
no_moisture,RAW,0.05,ward,3,364,0.221165411145589,2.0092603242547358,90.49635510287423,0.0992880472732119,0.0686126770749061,0.06263346148278433,,,69
no_moisture,RAW,0.05,ward,4,364,0.21137130270451424,1.9112037859223,72.92969886408471,0.12062168598657338,0.08636524889271605,0.07800899293715004,,,21
no_moisture,RAW,0.05,ward,5,364,0.20671088216953784,1.837743204258595,62.49396311530664,0.12650635141061692,0.08237392469739441,0.07167011028237023,,,21
no_moisture,RAW,0.05,ward,6,364,0.16796262842780676,1.9921635235062196,55.312199214394624,0.1291411920469418,0.07796851168605115,0.06548283256390108,,,21
no_moisture,RAW,0.05,ward,7,364,0.08173346745859783,2.125745601358925,50.902527679335606,0.07159424195429857,0.07178295001083337,0.058491049110000116,,,21
no_moisture,RAW,0.05,ward,8,364,0.09180722295569362,2.0079577987447994,47.86117400738358,0.0726384340600966,0.07070597812320813,0.05541162113150813,,,17
no_moisture,RAW,0.05,ward,9,364,0.10089921863354512,1.9715187575266486,45.458572301632195,0.04479059948593312,0.07210333040615237,0.05544286904435001,,,17
no_moisture,RAW,0.05,ward,10,364,0.10890461436990756,1.8314907676994197,43.68204917284781,0.045374320855290785,0.07583326224591093,0.05745757775793429,,,5
no_moisture,RAW,0.1,kmeans,2,345,0.16028488854041456,2.3854132310210443,44.67439049685916,0.09502129778642278,0.06034307514224471,0.05620750034615285,0.8222285239782112,0.9805476642699752,91
no_moisture,RAW,0.1,kmeans,3,345,0.2255570684120918,1.672385616229603,94.80866407430135,0.09571307146585335,0.07626836335649707,0.0699785942272807,0.7239554626151041,0.6422265864727408,60
no_moisture,RAW,0.1,kmeans,4,345,0.17960305765397558,1.748422823961893,75.99434284098166,0.02426024568038707,0.08506075659465379,0.0767947403497476,0.7231423123589519,0.5657541636398364,47
no_moisture,RAW,0.1,kmeans,5,345,0.13903832304483524,1.8296839245172538,63.37501135041426,0.031070763633235948,0.09251663837778695,0.08263277868670552,0.6008523936419703,0.6145045922521832,45
no_moisture,RAW,0.1,kmeans,6,345,0.14037168687284163,1.7674230348487476,62.598473178974295,0.03896264662293489,0.09491030581493587,0.08331781919994598,0.6015813763040392,0.5712862034723761,28
no_moisture,RAW,0.1,kmeans,7,345,0.13853704072745632,1.759328485241088,60.30331754201496,0.048905474651999195,0.09638750488657588,0.08318775468396691,0.5809050860828345,0.5650334152617542,21
no_moisture,RAW,0.1,kmeans,8,345,0.1281652380754458,2.0235448551195714,51.56891639007769,0.047211933269627054,0.09590962053861288,0.08078494115197388,0.5948909511230972,0.5528434526587515,21
no_moisture,RAW,0.1,kmeans,9,345,0.13864811373540575,1.9203094865896715,50.2846794413555,0.04585779918270015,0.0876989054005655,0.07067952571443367,0.5467692072032303,0.5229580524678632,18
no_moisture,RAW,0.1,kmeans,10,345,0.13831274163553364,1.8991083197719392,47.070992631277605,0.04959502604598459,0.0887202834269265,0.06999349895573857,0.5096427246486819,0.49094655375919793,11
no_moisture,RAW,0.1,ward,2,345,0.2706737091749487,1.4929410047332565,125.00235347776459,0.09921297294325357,0.057122779346680384,0.05311192463516577,,,122
no_moisture,RAW,0.1,ward,3,345,0.22486797814413378,1.709990959167886,89.26929095959521,0.10912907572878319,0.07384510243480888,0.0673996869469127,,,51
no_moisture,RAW,0.1,ward,4,345,0.21960982821894823,1.6626687475626734,73.62689865812894,0.1240739011618545,0.07702003353850423,0.06788288596152925,,,18
